game_id,period,time,x,y,team_id,home,player_id,type,secondary_type,goal
2020020080,3,11:30,34.0,5.0,23,True,8477220,Shot,Slap Shot,False
2020020080,3,12:26,70.0,-36.0,23,True,8480800,Shot,Wrist Shot,False
2020020080,3,12:44,79.0,4.0,8,False,8477494,Goal,Backhand,True
2020020080,3,15:15,66.0,-20.0,8,False,8476981,Shot,Wrist Shot,False
2020020080,3,16:59,53.0,-40.0,23,True,8476468,Missed Shot,,False
2020020080,3,17:06,-70.0,-0.0,8,False,8476441,Goal,Wrist Shot,True
2020020080,3,17:24,63.0,12.0,23,True,8474091,Shot,Wrist Shot,False
2020020080,3,17:29,36.0,19.0,23,True,8477220,Missed Shot,,False
2020020080,3,17:36,31.0,10.0,23,True,8477220,Shot,Wrist Shot,False
2020020080,3,18:16,81.0,9.0,8,False,8477494,Shot,Backhand,False
2020020080,3,18:38,35.0,2.0,8,False,8475279,Shot,Slap Shot,False
2020020080,3,18:42,72.0,2.0,8,False,8476981,Shot,Backhand,False
2020020080,3,18:43,-72.0,18.0,23,True,8474574,Shot,Wrist Shot,False
2020020080,3,19:03,52.0,33.0,8,False,8470621,Shot,Wrist Shot,False
2020020183,1,00:37,53.0,-24.0,9,True,8480064,Shot,Wrist Shot,False
2020020183,1,02:23,40.0,22.0,8,False,8476967,Shot,Slap Shot,False
2020020183,1,02:37,80.0,-29.0,8,False,8477476,Shot,Wrist Shot,False
2020020183,1,03:11,79.0,15.0,8,False,8476479,Shot,Backhand,False
2020020183,1,03:44,68.0,-1.0,9,True,8482245,Missed Shot,,False
2020020183,1,04:12,35.0,24.0,9,True,8475790,Shot,Wrist Shot,False
2020020183,1,04:21,43.0,26.0,9,True,8476851,Missed Shot,,False
2020020183,1,04:36,56.0,-23.0,8,False,8480829,Missed Shot,,False
2020020183,1,05:35,37.0,33.0,8,False,8473507,Shot,Wrist Shot,False
2020020183,1,06:06,48.0,27.0,8,False,8480018,Missed Shot,,False
2020020183,1,06:10,35.0,-18.0,8,False,8473507,Goal,Slap Shot,True
2020020183,1,07:59,43.0,21.0,8,False,8481014,Shot,Wrist Shot,False
2020020183,1,08:11,33.0,19.0,8,False,8476967,Shot,Wrist Shot,False
2020020183,1,08:57,32.0,-32.0,9,True,8480073,Shot,Wrist Shot,False
2020020183,1,09:50,54.0,-28.0,9,True,8476851,Missed Shot,,False
2020020183,1,11:11,-21.0,15.0,8,False,8475726,Shot,Wrist Shot,False
2020020183,1,11:43,48.0,-20.0,9,True,8482116,Shot,Snap Shot,False
2020020183,1,11:45,69.0,-1.0,9,True,8474149,Shot,Backhand,False
2020020183,1,12:06,79.0,-0.0,9,True,8478400,Shot,Tip-In,False
2020020183,1,12:08,83.0,-1.0,9,True,8478400,Goal,Wrist Shot,True
2020020183,1,12:48,61.0,5.0,8,False,8480829,Shot,Snap Shot,False
2020020183,1,13:15,36.0,-18.0,8,False,8475279,Shot,Slap Shot,False
2020020183,1,13:50,61.0,-11.0,8,False,8475279,Shot,Snap Shot,False
2020020183,1,13:53,85.0,-4.0,8,False,8475848,Shot,Backhand,False
2020020183,1,14:04,37.0,19.0,8,False,8473507,Shot,Slap Shot,False
2020020183,1,14:44,40.0,18.0,9,True,8474613,Shot,Wrist Shot,False
2020020183,1,15:16,37.0,16.0,8,False,8470642,Shot,Wrist Shot,False
2020020183,1,15:46,63.0,16.0,8,False,8470621,Missed Shot,,False
2020020183,1,16:26,59.0,-33.0,8,False,8477494,Shot,Wrist Shot,False
2020020183,1,17:02,83.0,-10.0,8,False,8470621,Shot,Wrist Shot,False
2020020183,1,18:13,86.0,-8.0,8,False,8480829,Shot,Wrist Shot,False
2020020183,1,18:51,44.0,18.0,8,False,8475279,Shot,Snap Shot,False
2020020183,1,19:35,44.0,-2.0,8,False,8480018,Missed Shot,,False
2020020183,1,19:56,36.0,-19.0,8,False,8470642,Missed Shot,,False
2020020183,1,08:05,84.0,30.0,8,False,8475726,Shot,Wrist Shot,False
2020020183,2,00:30,64.0,7.0,9,True,8474149,Missed Shot,,False
2020020183,2,00:49,79.0,8.0,8,False,8475848,Shot,Snap Shot,False
2020020183,2,01:16,40.0,-25.0,8,False,8476441,Missed Shot,,False
2020020183,2,01:58,77.0,-16.0,8,False,8475726,Shot,Backhand,False
2020020183,2,02:28,33.0,-26.0,9,True,8476422,Shot,Wrist Shot,False
2020020183,2,02:52,33.0,-21.0,8,False,8475279,Shot,Slap Shot,False
2020020183,2,02:54,82.0,-6.0,8,False,8478133,Shot,Backhand,False
2020020183,2,03:21,77.0,35.0,8,False,8478133,Shot,Wrist Shot,False
2020020183,2,03:34,7.0,1.0,8,False,8478133,Shot,Tip-In,False
2020020183,2,03:44,72.0,-19.0,9,True,8480801,Shot,Wrist Shot,False
2020020183,2,05:30,49.0,-27.0,9,True,8476919,Missed Shot,,False
2020020183,2,05:34,44.0,31.0,9,True,8479458,Shot,Wrist Shot,False
2020020183,2,06:36,75.0,-19.0,8,False,8477476,Shot,Snap Shot,False
2020020183,2,06:45,83.0,7.0,9,True,8474149,Missed Shot,,False
2020020183,2,05:38,47.0,37.0,9,True,8479458,Missed Shot,,False
2020020183,2,07:53,64.0,-27.0,9,True,8482116,Shot,Wrist Shot,False
2020020183,2,08:25,48.0,-15.0,8,False,8475726,Missed Shot,,False
2020020183,2,09:43,50.0,19.0,9,True,8476851,Missed Shot,,False
2020020183,2,09:46,60.0,-6.0,9,True,8478469,Shot,Wrist Shot,False
2020020183,2,09:53,41.0,-29.0,9,True,8476422,Missed Shot,,False
2020020183,2,10:26,76.0,30.0,9,True,8477426,Shot,Wrist Shot,False
2020020183,2,11:49,44.0,-34.0,9,True,8476422,Shot,Wrist Shot,False
2020020183,2,13:28,53.0,28.0,9,True,8476851,Shot,Slap Shot,False
2020020183,2,13:32,81.0,3.0,9,True,8474613,Shot,Wrist Shot,False
2020020183,2,14:03,80.0,19.0,9,True,8478469,Shot,Backhand,False
2020020183,2,14:52,69.0,13.0,9,True,8480801,Shot,Deflected,False
2020020183,2,17:22,46.0,35.0,9,True,8475790,Shot,Wrist Shot,False
2020020183,2,18:08,53.0,-23.0,9,True,8474613,Shot,Wrist Shot,False
2020020183,3,01:33,79.0,11.0,8,False,8477494,Shot,Wrist Shot,False
2020020183,3,01:34,81.0,-1.0,8,False,8480018,Shot,Wrist Shot,False
2020020183,3,01:35,71.0,-10.0,8,False,8476981,Goal,Wrist Shot,True
2020020183,3,01:51,80.0,14.0,9,True,8476851,Shot,Backhand,False
2020020183,3,01:57,79.0,4.0,9,True,8476851,Shot,Tip-In,False
2020020183,3,01:54,61.0,19.0,9,True,8476851,Shot,Wrist Shot,False
2020020183,3,02:34,64.0,-18.0,9,True,8474149,Shot,Wrist Shot,False
2020020183,3,03:28,73.0,-23.0,9,True,8478469,Shot,Wrist Shot,False
2020020183,3,03:38,55.0,33.0,9,True,8478469,Shot,Wrist Shot,False
2020020183,3,03:44,54.0,-10.0,9,True,8480208,Shot,Snap Shot,False
2020020183,3,05:07,79.0,-10.0,9,True,8476851,Shot,Tip-In,False
2020020183,3,05:30,45.0,32.0,9,True,8479458,Shot,Snap Shot,False
2020020183,3,05:39,83.0,14.0,9,True,8480801,Shot,Backhand,False
2020020183,3,06:13,36.0,29.0,9,True,8475790,Missed Shot,,False
2020020183,3,06:28,52.0,-2.0,9,True,8477015,Missed Shot,,False
2020020183,3,06:33,54.0,13.0,9,True,8477015,Missed Shot,,False
2020020183,3,07:53,42.0,-24.0,8,False,8480829,Shot,Slap Shot,False
2020020183,3,08:40,83.0,-13.0,9,True,8478400,Missed Shot,,False
2020020183,3,09:29,37.0,-7.0,9,True,8477015,Shot,Wrist Shot,False
2020020183,3,09:43,86.0,22.0,8,False,8473507,Missed Shot,,False
2020020183,3,10:32,63.0,10.0,9,True,8480064,Missed Shot,,False
2020020183,3,10:30,45.0,21.0,9,True,8479458,Shot,Wrist Shot,False
2020020183,3,10:37,50.0,11.0,9,True,8480064,Missed Shot,,False
2020020183,3,14:53,68.0,-12.0,9,True,8482116,Shot,Wrist Shot,False
